step,timestamp_s,cmd_x,cmd_y,cmd_z,cmd_qw,cmd_qx,cmd_qy,cmd_qz,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos
167,1788745196.942372,-0.016700,0.000000,0.050100,0.000000,0.000000,0.000000,1.000000,0.024986,0.000954,0.001335,-0.129892,0.003242,-0.000191,0.087930
168,1788745196.944541,-0.016800,0.000000,0.050400,0.000000,0.000000,0.000000,1.000000,0.025368,0.000954,0.001335,-0.130655,0.003624,-0.000191,0.088693
169,1788745196.946711,-0.016900,0.000000,0.050700,0.000000,0.000000,0.000000,1.000000,0.025749,0.000954,0.001335,-0.132181,0.003242,-0.000191,0.090219
170,1788745196.948908,-0.017000,0.000000,0.051000,0.000000,0.000000,0.000000,1.000000,0.026512,0.000954,0.001335,-0.134851,0.003242,-0.000191,0.092507
171,1788745196.951178,-0.017100,0.000000,0.051300,0.000000,0.000000,0.000000,1.000000,0.026894,0.000954,0.001335,-0.136377,0.003242,-0.000191,0.094034
172,1788745196.953367,-0.017200,0.000000,0.051600,0.000000,0.000000,0.000000,1.000000,0.026894,0.000954,0.001335,-0.137522,0.003242,-0.000191,0.094797
173,1788745196.955542,-0.017300,0.000000,0.051900,0.000000,0.000000,0.000000,1.000000,0.027657,0.000954,0.001335,-0.139048,0.003242,-0.000191,0.095942
174,1788745196.957723,-0.017400,0.000000,0.052200,0.000000,0.000000,0.000000,1.000000,0.028038,0.000954,0.001335,-0.140574,0.003624,-0.000191,0.097086
175,1788745196.959899,-0.017500,0.000000,0.052500,0.000000,0.000000,0.000000,1.000000,0.028038,0.000954,0.001335,-0.141336,0.003242,-0.000191,0.097849
176,1788745196.962067,-0.017600,0.000000,0.052800,0.000000,0.000000,0.000000,1.000000,0.028419,0.000572,0.001335,-0.142862,0.003242,-0.000191,0.098612
177,1788745196.964261,-0.017700,0.000000,0.053100,0.000000,0.000000,0.000000,1.000000,0.029182,0.000954,0.001335,-0.144770,0.003242,-0.000191,0.099756
178,1788745196.966438,-0.017800,0.000000,0.053400,0.000000,0.000000,0.000000,1.000000,0.029182,0.000572,0.001335,-0.145533,0.003242,-0.000191,0.100519
179,1788745196.968602,-0.017900,0.000000,0.053700,0.000000,0.000000,0.000000,1.000000,0.029945,0.000954,0.001335,-0.147058,0.003242,-0.000191,0.101282
180,1788745196.970787,-0.018000,0.000000,0.054000,0.000000,0.000000,0.000000,1.000000,0.030327,0.000954,0.001335,-0.147821,0.003242,-0.000191,0.102045
181,1788745196.972957,-0.018100,0.000000,0.054300,0.000000,0.000000,0.000000,1.000000,0.031090,0.000572,0.001335,-0.150873,0.003242,-0.000191,0.103952
182,1788745196.975184,-0.018200,0.000000,0.054600,0.000000,0.000000,0.000000,1.000000,0.031472,0.000572,0.001335,-0.152018,0.003624,-0.000191,0.105097
183,1788745196.977351,-0.018300,0.000000,0.054900,0.000000,0.000000,0.000000,1.000000,0.031854,0.000572,0.001335,-0.153543,0.003242,-0.000191,0.105860
184,1788745196.979501,-0.018400,0.000000,0.055200,0.000000,0.000000,0.000000,1.000000,0.032235,0.000572,0.001335,-0.154306,0.003242,-0.000191,0.106623
185,1788745196.981629,-0.018500,0.000000,0.055500,0.000000,0.000000,0.000000,1.000000,0.032617,0.000572,0.001335,-0.156214,0.003242,-0.000191,0.108149
186,1788745196.983778,-0.018600,0.000000,0.055800,0.000000,0.000000,0.000000,1.000000,0.032998,0.000572,0.001335,-0.157741,0.003242,-0.000191,0.109293
187,1788745196.985946,-0.018700,0.000000,0.056100,0.000000,0.000000,0.000000,1.000000,0.032998,0.000572,0.001335,-0.158885,0.003242,-0.000191,0.110056
188,1788745196.988119,-0.018800,0.000000,0.056400,0.000000,0.000000,0.000000,1.000000,0.033761,0.000572,0.001335,-0.160411,0.003242,-0.000572,0.111582
189,1788745196.990325,-0.018900,0.000000,0.056700,0.000000,0.000000,0.000000,1.000000,0.034142,0.000572,0.001335,-0.161937,0.003242,-0.000191,0.113108
190,1788745196.992673,-0.019000,0.000000,0.057000,0.000000,0.000000,0.000000,1.000000,0.034142,0.000572,0.001335,-0.163081,0.003242,-0.000191,0.113871
191,1788745196.994849,-0.019100,0.000000,0.057300,0.000000,0.000000,0.000000,1.000000,0.034524,0.000572,0.001335,-0.164607,0.003242,-0.000191,0.115396
192,1788745196.997300,-0.019200,0.000000,0.057600,0.000000,0.000000,0.000000,1.000000,0.035287,0.000572,0.001335,-0.167277,0.003624,-0.000191,0.118067
193,1788745196.999478,-0.019300,0.000000,0.057900,0.000000,0.000000,0.000000,1.000000,0.035668,0.000572,0.001335,-0.168803,0.003242,-0.000572,0.119211
194,1788745197.001635,-0.019400,0.000000,0.058200,0.000000,0.000000,0.000000,1.000000,0.036050,0.000572,0.001335,-0.169948,0.003624,-0.000572,0.119974
195,1788745197.003809,-0.019500,0.000000,0.058500,0.000000,0.000000,0.000000,1.000000,0.036813,0.000572,0.001335,-0.171474,0.003242,-0.000191,0.121500
196,1788745197.005979,-0.019600,0.000000,0.058800,0.000000,0.000000,0.000000,1.000000,0.036813,0.000572,0.001335,-0.172618,0.003624,-0.000572,0.121881
197,1788745197.008140,-0.019700,0.000000,0.059100,0.000000,0.000000,0.000000,1.000000,0.037194,0.000572,0.001717,-0.174144,0.003242,-0.000572,0.123407
198,1788745197.010319,-0.019800,0.000000,0.059400,0.000000,0.000000,0.000000,1.000000,0.037576,0.000572,0.001717,-0.176051,0.003242,-0.000572,0.124552
199,1788745197.012473,-0.019900,0.000000,0.059700,0.000000,0.000000,0.000000,1.000000,0.037957,0.000572,0.001717,-0.176814,0.003242,-0.000572,0.124933
200,1788745197.014652,-0.020000,0.000000,0.060000,0.000000,0.000000,0.000000,1.000000,0.038339,0.000572,0.001717,-0.178721,0.003242,-0.000572,0.126078
201,1788745197.016838,-0.020100,0.000000,0.060300,0.000000,0.000000,0.000000,1.000000,0.039102,0.000572,0.001717,-0.180247,0.003624,-0.000572,0.127222
202,1788745197.018996,-0.020200,0.000000,0.060600,0.000000,0.000000,0.000000,1.000000,0.039483,0.000191,0.001717,-0.181010,0.003624,-0.000572,0.129129
203,1788745197.021140,-0.020300,0.000000,0.060900,0.000000,0.000000,0.000000,1.000000,0.039865,0.000191,0.001717,-0.183681,0.003624,-0.000572,0.129892
204,1788745197.023322,-0.020400,0.000000,0.061200,0.000000,0.000000,0.000000,1.000000,0.040246,0.000191,0.001717,-0.185206,0.003242,-0.000572,0.131037
205,1788745197.025526,-0.020500,0.000000,0.061500,0.000000,0.000000,0.000000,1.000000,0.040627,0.000191,0.001717,-0.186732,0.003242,-0.000572,0.132181
206,1788745197.027713,-0.020600,0.000000,0.061800,0.000000,0.000000,0.000000,1.000000,0.041009,0.000191,0.001717,-0.187495,0.003624,-0.000572,0.132944
207,1788745197.029876,-0.020700,0.000000,0.062100,0.000000,0.000000,0.000000,1.000000,0.041390,0.000191,0.002098,-0.189403,0.003624,-0.000572,0.134470
208,1788745197.032073,-0.020800,0.000000,0.062400,0.000000,0.000000,0.000000,1.000000,0.041772,0.000191,0.002098,-0.190928,0.003624,-0.000572,0.135614
209,1788745197.034263,-0.020900,0.000000,0.062700,0.000000,0.000000,0.000000,1.000000,0.042153,0.000191,0.002098,-0.190928,0.003624,-0.000572,0.136377
210,1788745197.036448,-0.021000,0.000000,0.063000,0.000000,0.000000,0.000000,1.000000,0.042916,0.000191,0.002098,-0.193599,0.003242,-0.000572,0.137522
211,1788745197.038628,-0.021100,0.000000,0.063300,0.000000,0.000000,0.000000,1.000000,0.043298,0.000191,0.002098,-0.195506,0.003242,-0.000572,0.138666
212,1788745197.040783,-0.021200,0.000000,0.063600,0.000000,0.000000,0.000000,1.000000,0.043298,0.000191,0.002098,-0.196269,0.003624,-0.000572,0.139429
213,1788745197.042949,-0.021300,0.000000,0.063900,0.000000,0.000000,0.000000,1.000000,0.044061,0.000191,0.002098,-0.198939,0.003242,-0.000572,0.141336
214,1788745197.045121,-0.021400,0.000000,0.064200,0.000000,0.000000,0.000000,1.000000,0.044442,0.000191,0.002098,-0.200465,0.003624,-0.000572,0.142862
215,1788745197.047287,-0.021500,0.000000,0.064500,0.000000,0.000000,0.000000,1.000000,0.044824,0.000191,0.002098,-0.201991,0.003242,-0.000572,0.144007
216,1788745197.049442,-0.021600,0.000000,0.064800,0.000000,0.000000,0.000000,1.000000,0.045205,0.000191,0.002098,-0.203135,0.003624,-0.000572,0.144770
217,1788745197.051598,-0.021700,0.000000,0.065100,0.000000,0.000000,0.000000,1.000000,0.045587,0.000191,0.002098,-0.204661,0.003242,-0.000572,0.145914
218,1788745197.053739,-0.021800,0.000000,0.065400,0.000000,0.000000,0.000000,1.000000,0.045968,0.000191,0.002098,-0.206569,0.003624,-0.000572,0.147058
219,1788745197.055896,-0.021900,0.000000,0.065700,0.000000,0.000000,0.000000,1.000000,0.046350,0.000191,0.002098,-0.207332,0.003624,-0.000572,0.147821
220,1788745197.058056,-0.022000,0.000000,0.066000,0.000000,0.000000,0.000000,1.000000,0.046731,0.000191,0.002098,-0.208858,0.003624,-0.000572,0.148966
221,1788745197.060230,-0.022100,0.000000,0.066300,0.000000,0.000000,0.000000,1.000000,0.046731,0.000191,0.002098,-0.210002,0.003624,-0.000572,0.149729
222,1788745197.062387,-0.022200,0.000000,0.066600,0.000000,0.000000,0.000000,1.000000,0.047112,0.000191,0.002098,-0.211528,0.003624,-0.000572,0.151255
223,1788745197.064543,-0.022300,0.000000,0.066900,0.000000,0.000000,0.000000,1.000000,0.047112,0.000191,0.002098,-0.213435,0.003624,-0.000572,0.152781
224,1788745197.066704,-0.022400,0.000000,0.067200,0.000000,0.000000,0.000000,1.000000,0.047494,0.000191,0.002098,-0.214198,0.003624,-0.000572,0.153543
225,1788745197.068877,-0.022500,0.000000,0.067500,0.000000,0.000000,0.000000,1.000000,0.047875,0.000191,0.002098,-0.216105,0.003624,-0.000572,0.155069
226,1788745197.071047,-0.022600,0.000000,0.067800,0.000000,0.000000,0.000000,1.000000,0.048638,0.000191,0.002098,-0.218777,0.003624,-0.000572,0.157359
227,1788745197.073254,-0.022700,0.000000,0.068100,0.000000,0.000000,0.000000,1.000000,0.049020,0.000191,0.002098,-0.220303,0.003624,-0.000572,0.158885
228,1788745197.075444,-0.022800,0.000000,0.068400,0.000000,0.000000,0.000000,1.000000,0.049401,0.000191,0.002098,-0.221447,0.003242,-0.000572,0.160029
229,1788745197.077675,-0.022900,0.000000,0.068700,0.000000,0.000000,0.000000,1.000000,0.049783,0.000191,0.002098,-0.223354,0.003624,-0.000572,0.161555
230,1788745197.079968,-0.023000,0.000000,0.069000,0.000000,0.000000,0.000000,1.000000,0.050164,-0.000191,0.002098,-0.225262,0.003624,-0.000572,0.162700
231,1788745197.082171,-0.023100,0.000000,0.069300,0.000000,0.000000,0.000000,1.000000,0.050164,-0.000191,0.002098,-0.226025,0.003624,-0.000572,0.163463
232,1788745197.084335,-0.023200,0.000000,0.069600,0.000000,0.000000,0.000000,1.000000,0.050546,-0.000191,0.002098,-0.227932,0.003624,-0.000954,0.164989
233,1788745197.086517,-0.023300,0.000000,0.069900,0.000000,0.000000,0.000000,1.000000,0.050927,-0.000191,0.002098,-0.229076,0.003624,-0.000954,0.165751
234,1788745197.088691,-0.023400,0.000000,0.070200,0.000000,0.000000,0.000000,1.000000,0.051309,-0.000191,0.002098,-0.230602,0.003624,-0.000954,0.167277
235,1788745197.090943,-0.023500,0.000000,0.070500,0.000000,0.000000,0.000000,1.000000,0.051309,-0.000191,0.002098,-0.232510,0.003624,-0.000954,0.169185
236,1788745197.093131,-0.023600,0.000000,0.070800,0.000000,0.000000,0.000000,1.000000,0.052072,-0.000191,0.002098,-0.235180,0.003624,-0.000954,0.170711
237,1788745197.095311,-0.023700,0.000000,0.071100,0.000000,0.000000,0.000000,1.000000,0.052453,-0.000191,0.002098,-0.236324,0.003624,-0.000954,0.171092
238,1788745197.097469,-0.023800,0.000000,0.071400,0.000000,0.000000,0.000000,1.000000,0.052835,-0.000191,0.002098,-0.237850,0.003624,-0.000954,0.172618
239,1788745197.099623,-0.023900,0.000000,0.071700,0.000000,0.000000,0.000000,1.000000,0.053216,-0.000191,0.002098,-0.239376,0.003624,-0.000954,0.173381
240,1788745197.101814,-0.024000,0.000000,0.072000,0.000000,0.000000,0.000000,1.000000,0.053216,-0.000191,0.002098,-0.240520,0.003624,-0.000954,0.174525
241,1788745197.103988,-0.024100,0.000000,0.072300,0.000000,0.000000,0.000000,1.000000,0.053597,-0.000191,0.002098,-0.242046,0.003624,-0.000954,0.175670
242,1788745197.106145,-0.024200,0.000000,0.072600,0.000000,0.000000,0.000000,1.000000,0.053979,-0.000191,0.002098,-0.242046,0.003624,-0.000954,0.176814
243,1788745197.108310,-0.024300,0.000000,0.072900,0.000000,0.000000,0.000000,1.000000,0.053979,-0.000191,0.002098,-0.244717,0.003624,-0.000954,0.177577
244,1788745197.110483,-0.024400,0.000000,0.073200,0.000000,0.000000,0.000000,1.000000,0.054360,-0.000191,0.002098,-0.246243,0.003624,-0.000954,0.178721
245,1788745197.112633,-0.024500,0.000000,0.073500,0.000000,0.000000,0.000000,1.000000,0.054742,-0.000191,0.002098,-0.247768,0.003624,-0.000954,0.180247
246,1788745197.114794,-0.024600,0.000000,0.073800,0.000000,0.000000,0.000000,1.000000,0.055123,-0.000191,0.002098,-0.248913,0.003624,-0.000954,0.181010
247,1788745197.116942,-0.024700,0.000000,0.074100,0.000000,0.000000,0.000000,1.000000,0.055505,-0.000191,0.002098,-0.251965,0.003624,-0.000954,0.183681
248,1788745197.119103,-0.024800,0.000000,0.074400,0.000000,0.000000,0.000000,1.000000,0.055886,-0.000191,0.002098,-0.253109,0.003624,-0.001335,0.184443
249,1788745197.121257,-0.024900,0.000000,0.074700,0.000000,0.000000,0.000000,1.000000,0.056268,-0.000191,0.002098,-0.254635,0.003624,-0.000954,0.185969
250,1788745197.123404,-0.025000,0.000000,0.075000,0.000000,0.000000,0.000000,1.000000,0.056268,-0.000191,0.002098,-0.255779,0.003624,-0.000954,0.187114
251,1788745197.125591,-0.025100,0.000000,0.075300,0.000000,0.000000,0.000000,1.000000,0.056649,-0.000191,0.002098,-0.257687,0.003624,-0.000954,0.188640
252,1788745197.127741,-0.025200,0.000000,0.075600,0.000000,0.000000,0.000000,1.000000,0.057031,-0.000191,0.002098,-0.259212,0.003624,-0.000954,0.189784
253,1788745197.129899,-0.025300,0.000000,0.075900,0.000000,0.000000,0.000000,1.000000,0.057412,-0.000191,0.002098,-0.260357,0.003624,-0.000954,0.190928
254,1788745197.132050,-0.025400,0.000000,0.076200,0.000000,0.000000,0.000000,1.000000,0.057412,-0.000191,0.002098,-0.262264,0.003624,-0.000954,0.192073
255,1788745197.134219,-0.025500,0.000000,0.076500,0.000000,0.000000,0.000000,1.000000,0.057794,-0.000191,0.002098,-0.263027,0.003624,-0.001335,0.193217
256,1788745197.136366,-0.025600,0.000000,0.076800,0.000000,0.000000,0.000000,1.000000,0.058175,-0.000191,0.002098,-0.264935,0.003624,-0.001335,0.194743
257,1788745197.138525,-0.025700,0.000000,0.077100,0.000000,0.000000,0.000000,1.000000,0.058557,-0.000191,0.002098,-0.266460,0.003624,-0.001335,0.195888
258,1788745197.140680,-0.025800,0.000000,0.077400,0.000000,0.000000,0.000000,1.000000,0.058557,-0.000191,0.002098,-0.267605,0.003624,-0.001335,0.196651
259,1788745197.142830,-0.025900,0.000000,0.077700,0.000000,0.000000,0.000000,1.000000,0.058938,-0.000191,0.002098,-0.269131,0.003624,-0.001335,0.198176
260,1788745197.144985,-0.026000,0.000000,0.078000,0.000000,0.000000,0.000000,1.000000,0.059319,-0.000191,0.002098,-0.271801,0.003624,-0.001335,0.200084
261,1788745197.147287,-0.026100,0.000000,0.078300,0.000000,0.000000,0.000000,1.000000,0.059701,-0.000191,0.002098,-0.273708,0.003624,-0.001717,0.201610
262,1788745197.149490,-0.026200,0.000000,0.078600,0.000000,0.000000,0.000000,1.000000,0.059701,-0.000191,0.002098,-0.274853,0.003624,-0.001717,0.202373
263,1788745197.151665,-0.026300,0.000000,0.078900,0.000000,0.000000,0.000000,1.000000,0.060082,-0.000191,0.002480,-0.276379,0.003624,-0.001717,0.203517
264,1788745197.153812,-0.026400,0.000000,0.079200,0.000000,0.000000,0.000000,1.000000,0.060464,-0.000191,0.002480,-0.278286,0.003624,-0.001717,0.205043
265,1788745197.155950,-0.026500,0.000000,0.079500,0.000000,0.000000,0.000000,1.000000,0.060464,-0.000191,0.002480,-0.279430,0.003624,-0.002098,0.206187
266,1788745197.158085,-0.026600,0.000000,0.079800,0.000000,0.000000,0.000000,1.000000,0.060845,-0.000191,0.002480,-0.280956,0.003624,-0.002098,0.207332
267,1788745197.160232,-0.026700,0.000000,0.080100,0.000000,0.000000,0.000000,1.000000,0.061227,-0.000572,0.002480,-0.280956,0.003624,-0.002098,0.208858
268,1788745197.162407,-0.026800,0.000000,0.080400,0.000000,0.000000,0.000000,1.000000,0.061227,-0.000572,0.002480,-0.283628,0.003624,-0.002098,0.209620
269,1788745197.164549,-0.026900,0.000000,0.080700,0.000000,0.000000,0.000000,1.000000,0.061608,-0.000191,0.002480,-0.285153,0.003624,-0.002480,0.211146
270,1788745197.166726,-0.027000,0.000000,0.081000,0.000000,0.000000,0.000000,1.000000,0.061608,-0.000572,0.002480,-0.287061,0.003624,-0.002480,0.212291
271,1788745197.168898,-0.027100,0.000000,0.081300,0.000000,0.000000,0.000000,1.000000,0.061990,-0.000572,0.002480,-0.288205,0.003624,-0.002861,0.214198
272,1788745197.171056,-0.027200,0.000000,0.081600,0.000000,0.000000,0.000000,1.000000,0.062371,-0.000572,0.002480,-0.290875,0.003624,-0.002861,0.214961
273,1788745197.173207,-0.027300,0.000000,0.081900,0.000000,0.000000,0.000000,1.000000,0.062753,-0.000572,0.002861,-0.292783,0.003624,-0.003242,0.216105
274,1788745197.175407,-0.027400,0.000000,0.082200,0.000000,0.000000,0.000000,1.000000,0.063134,-0.000572,0.002861,-0.294309,0.003624,-0.003242,0.217250
275,1788745197.177589,-0.027500,0.000000,0.082500,0.000000,0.000000,0.000000,1.000000,0.063134,-0.000572,0.002861,-0.295453,0.003624,-0.003242,0.217631
276,1788745197.179762,-0.027600,0.000000,0.082800,0.000000,0.000000,0.000000,1.000000,0.063516,-0.000572,0.002861,-0.297360,0.003624,-0.003624,0.218777
277,1788745197.181914,-0.027700,0.000000,0.083100,0.000000,0.000000,0.000000,1.000000,0.063516,-0.000572,0.002861,-0.298886,0.003624,-0.004005,0.220303
278,1788745197.184162,-0.027800,0.000000,0.083400,0.000000,0.000000,0.000000,1.000000,0.063897,-0.000572,0.002861,-0.300031,0.003624,-0.004005,0.221066
279,1788745197.186340,-0.027900,0.000000,0.083700,0.000000,0.000000,0.000000,1.000000,0.064279,-0.000572,0.002861,-0.301557,0.003624,-0.004005,0.222591
280,1788745197.188514,-0.028000,0.000000,0.084000,0.000000,0.000000,0.000000,1.000000,0.064279,-0.000572,0.002861,-0.302701,0.003624,-0.004005,0.223354
281,1788745197.190718,-0.028100,0.000000,0.084300,0.000000,0.000000,0.000000,1.000000,0.064660,-0.000572,0.003242,-0.304608,0.003624,-0.004005,0.224880
282,1788745197.192904,-0.028200,0.000000,0.084600,0.000000,0.000000,0.000000,1.000000,0.065423,-0.000572,0.003242,-0.306516,0.003624,-0.004005,0.226788
283,1788745197.195084,-0.028300,0.000000,0.084900,0.000000,0.000000,0.000000,1.000000,0.065423,-0.000954,0.002861,-0.309186,0.003624,-0.004005,0.228313
284,1788745197.197266,-0.028400,0.000000,0.085200,0.000000,0.000000,0.000000,1.000000,0.065804,-0.000954,0.003242,-0.310712,0.003624,-0.004005,0.229839
285,1788745197.199427,-0.028500,0.000000,0.085500,0.000000,0.000000,0.000000,1.000000,0.065804,-0.000954,0.003242,-0.311856,0.003624,-0.004005,0.230602
286,1788745197.201578,-0.028600,0.000000,0.085800,0.000000,0.000000,0.000000,1.000000,0.066186,-0.000954,0.002861,-0.313764,0.003624,-0.004005,0.232128
287,1788745197.203722,-0.028700,0.000000,0.086100,0.000000,0.000000,0.000000,1.000000,0.066567,-0.000954,0.003242,-0.315671,0.003624,-0.003624,0.233654
288,1788745197.205888,-0.028800,0.000000,0.086400,0.000000,0.000000,0.000000,1.000000,0.066567,-0.000954,0.003242,-0.316434,0.003624,-0.004005,0.234417
289,1788745197.208079,-0.028900,0.000000,0.086700,0.000000,0.000000,0.000000,1.000000,0.066949,-0.000954,0.003242,-0.318341,0.003624,-0.004005,0.236324
290,1788745197.210244,-0.029000,0.000000,0.087000,0.000000,0.000000,0.000000,1.000000,0.067330,-0.000954,0.003242,-0.319867,0.003624,-0.004005,0.237850
291,1788745197.212408,-0.029100,0.000000,0.087300,0.000000,0.000000,0.000000,1.000000,0.067712,-0.000954,0.003242,-0.321012,0.003624,-0.004005,0.238613
292,1788745197.214603,-0.029200,0.000000,0.087600,0.000000,0.000000,0.000000,1.000000,0.067712,-0.000954,0.003242,-0.322919,0.003624,-0.004005,0.240520
293,1788745197.216777,-0.029300,0.000000,0.087900,0.000000,0.000000,0.000000,1.000000,0.068093,-0.000954,0.003242,-0.324445,0.003624,-0.004005,0.242046
294,1788745197.218979,-0.029400,0.000000,0.088200,0.000000,0.000000,0.000000,1.000000,0.068475,-0.000954,0.003242,-0.327497,0.003624,-0.004005,0.244335
295,1788745197.221204,-0.029500,0.000000,0.088500,0.000000,0.000000,0.000000,1.000000,0.068475,-0.000954,0.003242,-0.328259,0.003624,-0.004005,0.245098
296,1788745197.223413,-0.029600,0.000000,0.088800,0.000000,0.000000,0.000000,1.000000,0.068856,-0.000954,0.003242,-0.330167,0.003624,-0.004005,0.246243
297,1788745197.225577,-0.029700,0.000000,0.089100,0.000000,0.000000,0.000000,1.000000,0.068856,-0.000954,0.003624,-0.331693,0.003624,-0.004005,0.248150
298,1788745197.227762,-0.029800,0.000000,0.089400,0.000000,0.000000,0.000000,1.000000,0.069238,-0.001335,0.003624,-0.332837,0.003624,-0.004005,0.248913
299,1788745197.229920,-0.029900,0.000000,0.089700,0.000000,0.000000,0.000000,1.000000,0.069238,-0.001335,0.003624,-0.334363,0.003624,-0.004005,0.250057
300,1788745197.232071,-0.030000,0.000000,0.090000,0.000000,0.000000,0.000000,1.000000,0.069619,-0.001335,0.004005,-0.336270,0.003624,-0.004005,0.251583
301,1788745197.234230,-0.030100,0.000000,0.090300,0.000000,0.000000,0.000000,1.000000,0.069619,-0.001335,0.004005,-0.337033,0.003624,-0.004005,0.251965
302,1788745197.236389,-0.030200,0.000000,0.090600,0.000000,0.000000,0.000000,1.000000,0.070001,-0.001335,0.004005,-0.338941,0.003624,-0.004005,0.253109
303,1788745197.238683,-0.030300,0.000000,0.090900,0.000000,0.000000,0.000000,1.000000,0.070001,-0.001335,0.004005,-0.339704,0.003624,-0.004005,0.253872
304,1788745197.240908,-0.030400,0.000000,0.091200,0.000000,0.000000,0.000000,1.000000,0.070382,-0.001335,0.004005,-0.343137,0.003624,-0.004005,0.255779
305,1788745197.243080,-0.030500,0.000000,0.091500,0.000000,0.000000,0.000000,1.000000,0.070764,-0.001335,0.004005,-0.344282,0.003624,-0.004005,0.256924
306,1788745197.245256,-0.030600,0.000000,0.091800,0.000000,0.000000,0.000000,1.000000,0.070764,-0.001335,0.004005,-0.345808,0.003624,-0.004005,0.258450
307,1788745197.247426,-0.030700,0.000000,0.092100,0.000000,0.000000,0.000000,1.000000,0.071145,-0.001335,0.004005,-0.347715,0.003624,-0.004005,0.259594
308,1788745197.249605,-0.030800,0.000000,0.092400,0.000000,0.000000,0.000000,1.000000,0.071145,-0.001335,0.004005,-0.348478,0.003624,-0.004005,0.260357
309,1788745197.251767,-0.030900,0.000000,0.092700,0.000000,0.000000,0.000000,1.000000,0.071527,-0.001335,0.004005,-0.350386,0.003624,-0.004005,0.262264
310,1788745197.253922,-0.031000,0.000000,0.093000,0.000000,0.000000,0.000000,1.000000,0.071908,-0.001335,0.004005,-0.352293,0.003624,-0.004005,0.263790
311,1788745197.256117,-0.031100,0.000000,0.093300,0.000000,0.000000,0.000000,1.000000,0.071908,-0.001335,0.004005,-0.353056,0.003624,-0.004005,0.264553
312,1788745197.258304,-0.031200,0.000000,0.093600,0.000000,0.000000,0.000000,1.000000,0.072289,-0.001335,0.004005,-0.354963,0.003624,-0.004005,0.266079
313,1788745197.260468,-0.031300,0.000000,0.093900,0.000000,0.000000,0.000000,1.000000,0.072671,-0.001335,0.004387,-0.356871,0.003624,-0.004005,0.267986
314,1788745197.262617,-0.031400,0.000000,0.094200,0.000000,0.000000,0.000000,1.000000,0.072671,-0.001335,0.004387,-0.357634,0.003624,-0.004005,0.268749
315,1788745197.264767,-0.031500,0.000000,0.094500,0.000000,0.000000,0.000000,1.000000,0.073052,-0.001335,0.004387,-0.359541,0.003624,-0.004005,0.270657
316,1788745197.266918,-0.031600,0.000000,0.094800,0.000000,0.000000,0.000000,1.000000,0.073815,-0.001335,0.004387,-0.362593,0.003624,-0.004005,0.273327
317,1788745197.269083,-0.031700,0.000000,0.095100,0.000000,0.000000,0.000000,1.000000,0.073815,-0.001335,0.004387,-0.364500,0.003624,-0.004387,0.274853
318,1788745197.271386,-0.031800,0.000000,0.095400,0.000000,0.000000,0.000000,1.000000,0.074197,-0.001335,0.004768,-0.365644,0.003624,-0.004005,0.275997
319,1788745197.273680,-0.031900,0.000000,0.095700,0.000000,0.000000,0.000000,1.000000,0.074578,-0.001335,0.004768,-0.367170,0.003624,-0.004387,0.277523
320,1788745197.275977,-0.032000,0.000000,0.096000,0.000000,0.000000,0.000000,1.000000,0.074578,-0.001335,0.004768,-0.368315,0.003624,-0.004387,0.278286
321,1788745197.278273,-0.032100,0.000000,0.096300,0.000000,0.000000,0.000000,1.000000,0.074960,-0.001335,0.004768,-0.370222,0.003624,-0.004387,0.279430
322,1788745197.280530,-0.032200,0.000000,0.096600,0.000000,0.000000,0.000000,1.000000,0.074960,-0.001335,0.005150,-0.371748,0.003624,-0.004387,0.280956
323,1788745197.282788,-0.032300,0.000000,0.096900,0.000000,0.000000,0.000000,1.000000,0.075341,-0.001335,0.005150,-0.372892,0.003624,-0.004387,0.281720
324,1788745197.285080,-0.032400,0.000000,0.097200,0.000000,0.000000,0.000000,1.000000,0.075723,-0.001335,0.005150,-0.375944,0.003624,-0.004387,0.283628
325,1788745197.287350,-0.032500,0.000000,0.097500,0.000000,0.000000,0.000000,1.000000,0.075723,-0.001335,0.005150,-0.377470,0.003624,-0.004387,0.285153
326,1788745197.289639,-0.032600,0.000000,0.097800,0.000000,0.000000,0.000000,1.000000,0.076104,-0.001335,0.005150,-0.379377,0.003624,-0.004387,0.286298
327,1788745197.291901,-0.032700,0.000000,0.098100,0.000000,0.000000,0.000000,1.000000,0.076104,-0.001335,0.005150,-0.380140,0.003624,-0.004387,0.287061
328,1788745197.294170,-0.032800,0.000000,0.098400,0.000000,0.000000,0.000000,1.000000,0.076486,-0.001335,0.005150,-0.382048,0.003624,-0.004387,0.288587
329,1788745197.296442,-0.032900,0.000000,0.098700,0.000000,0.000000,0.000000,1.000000,0.076867,-0.001335,0.005150,-0.383955,0.003624,-0.004387,0.289731
330,1788745197.298734,-0.033000,0.000000,0.099000,0.000000,0.000000,0.000000,1.000000,0.076867,-0.001335,0.005150,-0.384718,0.003624,-0.004387,0.290875
331,1788745197.300986,-0.033100,0.000000,0.099300,0.000000,0.000000,0.000000,1.000000,0.077630,-0.001335,0.005150,-0.387770,0.003624,-0.004387,0.293546
332,1788745197.303222,-0.033200,0.000000,0.099600,0.000000,0.000000,0.000000,1.000000,0.077630,-0.001335,0.005150,-0.389296,0.003624,-0.004387,0.295453
